success,Crop,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,2663,"14°29'51.4"" N","108°03'20.6"" E","14°29'48.5"" N","108°03'57.7"" E",78.4627685546875,0.5617391304347826,0.17818850321006502,0.22577854659570257,1.0,0.12173913043478261,0.2170542635658915,0.5869391304347826
True,2664,"14°29'52.5"" N","108°04'51.6"" E","14°28'33.0"" N","108°05'54.7"" E",84.31588745117188,0.5553595347773531,0.14755925009389567,0.21862663034198765,0.9333333333333333,0.10916179337231968,0.19546247818499127,0.5476245689822681
True,2665,"14°29'53.7"" N","108°06'22.5"" E","14°29'44.0"" N","108°06'53.6"" E",83.49087524414062,0.5323776212184004,0.243266128985692,0.14754304356887904,0.8571428571428571,0.06315789473684211,0.11764705882352942,0.4867375688170776
True,2666,"14°29'54.8"" N","108°07'53.5"" E","14°28'32.3"" N","108°08'04.5"" E",80.993896484375,0.565989847715736,0.25249730945576626,0.18968025052388174,1.0,0.13028764805414553,0.23053892215568864,0.5916398477157359
True,2667,"14°29'55.9"" N","108°09'24.4"" E","14°28'41.2"" N","108°10'35.6"" E",82.24658203125,0.5905852829937172,0.33157100542355,0.1566445679255144,0.963855421686747,0.17937219730941703,0.3024574669187145,0.5842829592084714
True,2668,"14°29'57.0"" N","108°10'55.4"" E","14°29'46.3"" N","108°11'35.4"" E",79.73269653320312,0.5653793278555049,0.2926551045505147,0.1650485340908744,0.9122807017543859,0.12903225806451613,0.2260869565217391,0.5229979399255332
True,2669,"14°29'58.1"" N","108°12'26.3"" E","14°28'50.1"" N","108°13'31.5"" E",80.154052734375,0.5724070450097847,0.2928591743760639,0.20552239688498028,1.0,0.14285714285714285,0.25,0.5942570450097848
True,2670,"14°29'59.1"" N","108°13'57.3"" E","14°28'47.3"" N","108°14'35.4"" E",82.6622314453125,0.5217391304347826,0.21508063684471382,0.16851665523906,1.0,0.041666666666666664,0.07999999999999999,0.5481391304347827
True,2671,"14°30'00.2"" N","108°15'28.2"" E","14°29'18.5"" N","108°15'57.3"" E",78.4627685546875,0.5326876513317191,0.19841675817343904,0.1160219846277723,1.0,0.06295399515738499,0.11845102505694761,0.5519876513317191
True,2672,"14°30'01.3"" N","108°16'59.2"" E","14°29'25.4"" N","108°18'01.3"" E",75.03195190429688,0.5497298439268521,0.15853637735838555,0.24550535825957517,0.9661016949152542,0.0979381443298969,0.1778471138845554,0.5605514317520643
True,2673,"14°30'02.3"" N","108°18'30.2"" E","14°28'31.1"" N","108°18'49.2"" E",78.4627685546875,0.53125,0.2075683002870971,0.1456449730865063,1.0,0.06076388888888889,0.11456628477905074,0.55825
True,2674,"14°30'03.3"" N","108°20'01.1"" E","14°30'03.3"" N","108°20'05.1"" E",68.41244506835938,0.5120481927710844,0.18375217700772709,0.12734467054276116,1.0,0.02208835341365462,0.043222003929273084,0.5363481927710846
True,2675,"14°30'04.4"" N","108°21'32.1"" E","14°30'04.4"" N","108°22'53.3"" E",71.97445678710938,0.5403377110694184,0.08350311520437334,0.2771109197550275,1.0,0.07879924953095685,0.14608695652173914,0.5648377110694185
True,2676,"14°30'05.4"" N","108°23'03.1"" E","14°29'59.6"" N","108°23'27.1"" E",74.59841918945312,0.56,0.08831196053874976,0.31858043633248767,1.0,0.11818181818181818,0.21138211382113822,0.5842000000000003
True,2677,"14°30'06.4"" N","108°24'34.0"" E","14°30'06.4"" N","108°24'57.1"" E",71.09088134765625,0.5492125984251969,0.05521495482108733,0.43816757348482827,1.0,0.09645669291338582,0.17594254937163373,0.5721125984251967
