success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
TRUE,8535,"12°24'51.3"" N","107°33'18.7"" E","12°24'44.5"" N","107°34'48.1"" E",78.03747559,0.751431614,0.343122035,0.02887629,0.137671536,0.632113821,0.2260996,0.169454648
TRUE,8536,"12°24'52.4"" N","107°34'48.8"" E","12°24'24.3"" N","107°36'09.3"" E",81.41238403,0.768933933,0.249242142,0.013630569,0.162193699,0.551587302,0.250676285,0.412134495
TRUE,8537,"12°24'53.5"" N","107°36'18.9"" E","12°23'21.4"" N","107°37'35.4"" E",81.82992554,0.561281143,0.169983864,0.548290908,0.066140777,0.495454545,0.116702355,0.079020664
TRUE,8538,"12°24'54.7"" N","107°37'49.1"" E","12°23'46.7"" N","107°38'11.9"" E",81.82992554,0.675043142,0.269539475,0.056941453,0.080962159,0.582278481,0.142158125,0.234969623
TRUE,8539,"12°24'55.8"" N","107°39'19.2"" E","12°24'30.6"" N","107°39'47.0"" E",77.61117554,0.691462894,0.363724083,0.147927359,0.098164405,0.518987342,0.165100671,0.129740067
TRUE,8540,"12°24'56.9"" N","107°40'49.3"" E","12°23'59.6"" N","107°40'58.3"" E",76.75558472,0.795622064,0.27247113,0.18356809,0.160365059,0.64229765,0.256651017,0.259160135
TRUE,8541,"12°24'58.0"" N","107°42'19.4"" E","12°23'40.4"" N","107°43'34.0"" E",78.03747559,0.493024461,0.120876975,0.327765524,0.214285714,0.058139535,0.091463415,0.092274036
TRUE,8542,"12°24'59.1"" N","107°43'49.6"" E","12°24'56.2"" N","107°45'06.1"" E",80.15405273,0.361944654,0.080554038,0.462221146,0.071895425,0.026570048,0.038800705,0.039981944
TRUE,8543,"12°25'00.2"" N","107°45'19.7"" E","12°24'06.8"" N","107°46'24.3"" E",78.88705444,0.421423221,0.090884075,0.600162268,0.067332983,0.287640449,0.10912191,0.048866734
TRUE,8544,"12°25'01.2"" N","107°46'49.9"" E","12°23'25.2"" N","107°47'57.4"" E",74.16378784,0.215725195,0.091345415,0.696792543,1,0.003338898,0.006655574,0.040245534
TRUE,8545,"12°25'02.3"" N","107°48'20.0"" E","12°24'04.1"" N","107°49'46.4"" E",75.4644165,0.646998984,0.172440603,0.158268094,0.076830371,0.918918919,0.141804532,0.1358428
TRUE,8546,"12°25'03.4"" N","107°49'50.1"" E","12°24'38.1"" N","107°50'43.8"" E",76.75558472,0.377137654,0.144860342,0.645584583,1,0.004301075,0.00856531,0.040065066
TRUE,8547,"12°25'04.4"" N","107°51'20.3"" E","12°24'39.2"" N","107°52'05.0"" E",74.59841919,0.406847104,0.147746593,0.226115361,1,0.024630542,0.048076923,0.074153899
TRUE,8548,"12°25'05.5"" N","107°52'50.4"" E","12°23'55.6"" N","107°53'21.2"" E",76.32623291,0.316613919,0.154393822,0.677651644,0.048901993,0.991752577,0.093208022,0.034156394
TRUE,8549,"12°25'06.5"" N","107°54'20.6"" E","12°24'17.0"" N","107°54'53.4"" E",71.09088135,0.37335288,0.162538067,0.542440891,0.047060057,0.997777778,0.089880893,0.062099199
TRUE,8550,"12°25'07.5"" N","107°55'50.7"" E","12°24'02.5"" N","107°55'59.7"" E",70.6473999,0.090712795,0.039424069,0.235354215,0.96875,0.061264822,0.115241636,0.089690535
TRUE,8551,"12°25'08.5"" N","107°57'20.9"" E","12°25'07.6"" N","107°58'56.3"" E",68.41244507,0.3015924,0.077883705,0.405739903,0.218181818,0.043636364,0.072727273,0.071665423
TRUE,8552,"12°25'09.5"" N","107°58'51.0"" E","12°24'44.3"" N","107°59'04.0"" E",69.75695801,0.837473509,0.245268896,0.181601882,0.152284264,0.701298701,0.250231696,0.328610744
TRUE,8553,"12°25'10.5"" N","108°00'21.2"" E","12°24'35.6"" N","108°01'07.9"" E",70.6473999,0.450848515,0.21550554,0.344636589,0.054971706,0.967479675,0.104032346,0.052566757
TRUE,8554,"12°25'11.5"" N","108°01'51.4"" E","12°24'01.7"" N","108°02'00.3"" E",67.51013184,0.917546603,0.373760492,0.122832879,0.282646547,0.932950192,0.433853007,0.318761607
TRUE,8555,"12°25'12.5"" N","108°03'21.5"" E","12°23'58.8"" N","108°04'51.9"" E",68.86181641,0.485834828,0.154174536,0.348211318,0.055916775,0.351738241,0.096493689,0.071392444
