success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,8295,"12°31'34.2"" N","108°39'22.8"" E","12°30'11.8"" N","108°39'22.8"" E",70.64739990234375,0.834370549841308,0.06498561054468155,0.7513490915298462,0.1142405896288497,0.9730941704035875,0.2044758539458186,0.1924384920619593
True,8296,"12°31'35.0"" N","108°40'53.0"" E","12°30'58.1"" N","108°41'09.9"" E",70.2027587890625,0.9688301418112837,0.02153659239411354,0.8231967091560364,0.26380670611439844,0.981651376146789,0.41585697629226587,0.717052059048246
True,8298,"12°31'36.6"" N","108°43'53.5"" E","12°30'06.3"" N","108°44'06.5"" E",67.9619140625,0.9500660880841937,0.061177708208560944,0.7480314373970032,0.2719412019022914,0.9647239263803681,0.42428330522765595,0.6446804414333763
True,8297,"12°31'35.8"" N","108°42'23.3"" E","12°31'35.8"" N","108°43'01.1"" E",67.05712890625,0.8272221241405261,0.13075876235961914,0.7866899967193604,0.1387427998998247,0.8849840255591054,0.2398787616367179,0.2981537396502201
True,8301,"12°31'38.8"" N","108°48'24.3"" E","12°30'31.9"" N","108°48'42.2"" E",70.64739990234375,0.9558970145489509,0.031175939366221428,0.7628918886184692,0.20808678500986194,0.9952830188679245,0.34420880913539964,0.5427437276267935
True,8302,"12°31'39.5"" N","108°49'54.5"" E","12°30'18.0"" N","108°51'24.0"" E",72.85348510742188,0.9937880225484178,0.007600483484566212,0.8302818536758423,0.4713692946058091,0.9964912280701754,0.6399999999999999,0.9337088335300671
True,8323,"12°29'22.6"" N","107°34'45.3"" E","12°29'19.7"" N","107°36'00.8"" E",80.154052734375,0.892060344642589,0.0421210415661335,0.7374683618545532,0.12384573601303639,0.9306122448979591,0.21860019175455417,0.492519585049712
True,8324,"12°29'23.7"" N","107°36'15.4"" E","12°28'29.4"" N","107°37'31.9"" E",78.4627685546875,0.8629828138731345,0.12231926620006561,0.7174794673919678,0.13344051446945338,0.8718487394957983,0.23145566090351363,0.3098704768809231
True,8325,"12°29'24.9"" N","107°37'45.6"" E","12°28'07.2"" N","107°37'47.6"" E",77.61117553710938,0.9281808696766903,0.04897633194923401,0.7876325845718384,0.31086142322097376,0.7771535580524345,0.44408774745853397,0.6395877195662829
True,8326,"12°29'26.0"" N","107°39'15.7"" E","12°27'53.8"" N","107°40'09.4"" E",76.75558471679688,0.9671801659051622,0.01452670432627201,0.8563995957374573,0.2732696897374702,0.9581589958158996,0.4252553389043639,0.694575386184116
